,unique_id,city,job_qry,job_title,company_name,location,rating,link,date,full_text,location_full_text
538,p_5a0da156603e294a,Berlin,data+analyst,(Senior) Data Analyst (m/w/d),Clearstone GmbH,Berlin,"4,9",https://de.indeed.com/rc/clk?jk=5a0da156603e294a&fccid=5d8f58212be069d8&vjs=3,Vor mehr als 30 Tagen,"(Senior) Data Analyst (m/w/d) gesucht
Standort: Berlin, Deutschland
Ihre Aufgaben:
Analyse und Strukturierung komplexer Datenmengen von verschiedensten Quellen i.a. die Erstellung von Ad-Hoc Analysen und Reportings

Übersetzung von Daten, Dokumentation von Modellen und Datenintegration

Datenbasierte Entscheidungsfindung mithilfe von Methoden im Data Mining, Machine Learning und/oder Predictive Analytics

Entwicklung, Implementierung und Optimierung von Prozessen im Analytics Bereich und im Datenmanagement

Zusammenarbeit und Abstimmung mit verschiedenen Fachabteilungen und

Beratung und Ableitung von Empfehlungen für verschiedene Fachbereiche rund um das Thema Datenanalyse

Ihr Profil:
Abgeschlossenes Studium im Bereich (Wirtschafts-)Informatik, Mathematik, Statistik, Data Science o.ä.

Mehrjährige Berufserfahrung in der Analyse und Aufbereitung komplexer Datensätze und der Weiterentwicklung von Data-Warehouse Umgebungen

Expertise in gängigen Tools und Sprachen (z.B. MS Excel, SQL, PowerBI, Python, R, Java)

Spaß an der Arbeit mit Werkzeugen wie Adobe, Google Analytics oder Adserver, sowie verschiedenen BI -Tools

Interesse für Themen wie Webentwicklung, Machine Learning, Usability etc.

Kundenorientierung und Freude an der Arbeit im Team

Eigenverantwortung, Überzeugungskraft und die Fähigkeit, komplexe Zusammenhänge zu vermitteln, sowie eine strukturierte Arbeitsweise

Führungskompetenz

Reisebereitschaft (um Kunden vor Ort zu beraten)

Sehr gute Deutsch- und Englischkenntnisse in Wort und Schrift

Ihre Benefits:
Abwechslungsreiche Tätigkeiten mit eigenem Gestaltungsspielraum

Flexible Arbeitszeiten

Spannende, verantwortungsvolle Projekte

Attraktive Entwicklungsmöglichkeiten

Umfangreiche Sozialleistungen und

Ein angenehmes Arbeitsklima und Teamspirit

Wenn Sie an dieser Stelle interessiert sind, schicken Sie Ihren Lebenslauf an verena.vits@clearstone-recruiting.de
Bei Fragen rufen Sie gerne unter der folgenden Rufnummer an:
+49 221 986 534 00
Wir freuen uns!",Berlin
539,p_01af91c9043c166c,Berlin,data+analyst,Senior Data Engineer,Orange Quarter,Berlin,NOT_FOUND,https://de.indeed.com/rc/clk?jk=01af91c9043c166c&fccid=7f9f2b3c5ddde775&vjs=3,Heute,"Orange Quarter are working with the marketing vertical of one of Europe’s e-Commerce trailblazers. This company uses data to provide meaningful links between brands and their customers. Their technology hits the perfect balance between privacy compliant innovations, and insightful solutions to ensure brand content is successful and reaches the right audiences. Their data findings are transmitted across a variety of channels to help brands make informed and strategic decisions to improve their business.

Industry:
E-commerce

What to expect:
You will be creating and operating data integration pipelines to supply high-quality datasets for analytical and machine learning use-cases. You will be responsible for your own code and for making the call on the tools and technologies that are adopted and implemented. You will be collaborating with Product Managers, Data Analysts and Data Scientists create and should constantly reinvent data products in order to add value to the business. Your input will greatly shape the company’s integrated data and machine learning models. As a Senior, you will share your knowledge and wisdom with the rest of your team, helping them to grow and for you all to advance as a team.

Perks:
Enjoy a competitive salary along with discounts from partners along with the company’s own platform
Determine when you start working with flexible working hours
Keep healthy and fit with a range of sports and fitness offerings
Further your growth with mentoring and development programs

Requirements:
You have a solid knowledge of Apache Spark, Big Data technologies and relational database systems
You have strong programming skills in Python, Scala or Java
You can confidently do data analysis with SQL
You have previous experience using workflow management tools including Airflow
You are no strange to cloud-native environments",Berlin
540,p_4cf4de8d13488347,Berlin,data+analyst,Business Intelligence Analyst / Data Scientist (m/w/d),Klug Personalmanagement GmbH & Co. KG,Berlin,NOT_FOUND,https://de.indeed.com/rc/clk?jk=4cf4de8d13488347&fccid=682949c1da065088&vjs=3,vor 24 Tagen,"Die Klug Personalmanagement GmbH & Co. KG ist seit über 15 Jahren in der Mitte von Berlin als Dienstleister in den Bereichen Personalberatung, Personalvermittlung und Arbeitnehmerüberlassung tätig.

Für ein internationales Unternehmen aus der Pharma-Branche in Berlin-Wilmersdorf suchen wir ab sofort einen Business Intelligence Analyst / Data Scientist (m/w/d) zur unbefristeten Festanstellung in Vollzeit.

Aufgaben


aktive Weiterentwicklung der Systemumgebung und gemeinsam mit einem kleinen Team
Umsetzung der Anforderungen gemäß Feedback aus den beteiligten Fachabteilungen
Entwicklung von Reports für die interne Softwareumgebung
Integration von heterogenen Datenquellen und APIs in die Softwareumgebung
Betreuung und Weiterentwicklung des internen OLAP Tools
Wartung und Dokumentation von bestehenden Lösungen

Qualifikation


erfolgreich abgeschlossenes Studium der Informatik, Wirtschaftsinformatik oder vergleichbare Qualifikationen
Berufserfahrungen als BI Entwickler von Vorteil
Programmierkenntnisse in IBM Cognos, TM1, Python und Pandas wünschenswert
Idealerweise Erfahrungen in der Administration von Linuxsystemen (Ubuntu, RHEL) sowie in der Verwendung von IT-Automatisierungstools wie z.B. Ansible
Erfahrungen mit agilen Projektmethoden (Scrum, DevOps)
Sehr gute Deutsch- und Englischkenntnisse

Benefits


einen unbefristeten Festvertrag
flexibles Arbeitszeitmodell
Möglichkeit zum Home Office
Dynamisches und eigenverantwortliches Arbeiten in einem sehr angenehmen Betriebsklima
viel Gestaltungsspielraum für die Umsetzung eigener Ideen

Haben wir Ihr Interesse geweckt? Dann bewerben Sie sich jetzt über die angegebenen Kontaktdaten. Gerne stehen wir Ihnen auch vorab für Fragen per Telefon und E-Mail zur Verfügung.

Wir freuen uns auf Sie!",14199 Berlin
541,p_cabec4af5b63b1a9,Berlin,data+analyst,"Corporate Field Sales Representative, Google Cloud (German, English)",Google,Berlin,"4,3",https://de.indeed.com/rc/clk?jk=cabec4af5b63b1a9&fccid=a5b4499d9e91a5c6&vjs=3,Vor mehr als 30 Tagen,"Minimum qualifications:

Bachelor's degree in a technical or engineering field, or equivalent practical experience.
Experience in direct client sales/management.
Ability to speak and write in English and German fluently and idiomatically.

Preferred qualifications:

Experience building and cultivating lasting relationships with accounts.
Customer and relationship management experience with technology-using platforms or in the area of infrastructure-as-a-service.
Knowledge of how various cloud technologies (PaaS and IaaS) work together to drive deeper technology adoption within the existing large account base.
Demonstrated ability to engage with developer audiences as well as C-level IT and business leaders.
About the job
The Google Cloud Platform team helps customers transform and evolve their business through the use of Google’s global network, web-scale data centers and software infrastructure. As part of an entrepreneurial team in this rapidly growing business, you will help shape the future of businesses of all sizes use technology to connect with customers, employees and partners.
As a Corporate Field Sales Representative, you'll advocate for the Cloud Platform, promoting technology for business innovation. You'll introduce Google Cloud Platform to our customers and accounts, drive awareness in the developer and startup community, and leverage and build the Google Cloud Platform partner ecosystem.
Google Cloud helps millions of employees and organizations empower their employees, serve their customers, and build what’s next for their business — all with technology built in the cloud. Our products are engineered for security, reliability and scalability, running the full stack from infrastructure to applications to devices and hardware. And our teams are dedicated to helping our customers and developers see the benefits of our technology come to life.
Responsibilities
Engage with prospect organizations to effectively position Google Cloud Platform solutions using strategic value-based solution proposals, references and analyst data.
Work with the wider Google Ads and Google Cloud Account teams to develop and drive pipeline, and to provide guidance. Work with Google Cloud Platform partners to develop campaigns.
Serve as the primary customer contact during bid submission, pilot test, legal review and procurement. Keep records of customer interactions and provide quarterly projections.
Leverage Sales Engineering and Marketing resources, and provide input on current collateral materials and ideas on how to improve them.
At Google, we don’t just accept difference—we celebrate it, we support it, and we thrive on it for the benefit of our employees, our products and our community. Google is proud to be an equal opportunity workplace and is an affirmative action employer. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. See also Google's EEO Policy and EEO is the Law. If you have a disability or special need that requires accommodation, please let us know by completing this form.",Berlin
542,p_09791343da0e9c70,Berlin,data+analyst,Web App Analyst (m/f/d),Takeaway.com,Berlin,"3,5",https://de.indeed.com/rc/clk?jk=09791343da0e9c70&fccid=a7f7ef4951d63c7c&vjs=3,vor 16 Tagen,"You figure out how the user navigates our web and app applications, find the pain points and help wrinkle them out. Google Analytics and A/B testing tools like Optimizely are some of the toolings you are using to get the data. You know that data does not just fall from the sky (or from a tracking script) so you are tech savvy enough to identify, track, and use the data you need to optimize the user experience.
Your job:
In this role, you are in the lead of data quality and have the final responsibility for it;
You own our behavioral analytics tool, Google Analytics;
You are able to interpret the questions behind the question and have experience in communicating clearly and in a concise manner with stakeholders;
You know exactly how data is gathered and processed by the different analyzing tools;
You are the first point of contact for behavioral analysis and website optimization strategies by using Google Analytics, Optimizely, and similar toolings;
You know how to find improvement points and troubleshoot tracking implementations on Web and App applications.
Your profile:
You have at least 2-3 years working experiences as Web Analyst, Business Analyst, Conversion Optimization Specialist or similar areas;
You have been working together with marketing departments responsible for channels like Search Engine Advertising, Search Engine Optimization and/or different IT departments;
You know how to assist them with insights from the digital analytics platform and help them optimize their channels;
You have at least 3 years experiences with A/B Testing, SQL and dashboarding software like Tableau
You relish working in a team and enjoy collaborating and sharing knowledge with your peers;
Familiarity with collecting data for web and mobile applications by using a Tag Management System like Tealium and/or Google Tag Manager in a cross country environment would be a plus;
Experience with iOS/Android channel tracking tools would be an asset.
Our offer:
The freedom to go where no one in our company has gone before;
Possibilities to strengthen your skills and grow in the role;
Work in a fast-growing company;
Being part of a young, professional and international team;
A competitive salary;
Custom workstations/laptops (Mac/Linux/PC);
Opportunity to join native language courses;
Traveling between the different office locations
Awesome company events;
Free drinks and fruits.",Berlin
543,p_2cc8f0456d647849,Berlin,data+analyst,Senior Product Owner (f/m/x),Architrave,Berlin,NOT_FOUND,https://de.indeed.com/rc/clk?jk=2cc8f0456d647849&fccid=fa8a9cd0099ef197&vjs=3,vor 13 Tagen,"Senior Product Owner (f/m/x)

Full-time employment | Permanent | ASAP | Berlin

At Architrave, we build a state of the art software for Digital Real-Estate Management. We focus on a deep understanding of workflows and organizational principles of the industry that we combine with intuitive and inspiring business software. First released in April 2014, the novelty in design and speed of our web-based document management system has gained huge attention in the industry.

Just last year, Architrave won the PropTech of the Year Award!


Your Future Responsibilities:


As a Senior Product Owner, you will be responsible for a cross-functional team in an end-2-end setting - from analysis to roll-out and optimization.
Your goal is to craft innovative technical solutions according to the needs of the business. These solutions will be the foundation for the Architrave product portfolio
You will work closely with Stakeholders, Senior Management and other Product Owners in the Product Division.
Your responsibilities include planning the road-map, managing the backlog, conceptualizing and writing user stories, planning sprints, coordinating the roll-out and constantly measuring and optimizing.

What you should bring with you:


A passion for excellent product development that digitizes a paper-based industry.
You have a business-driven mindset with a deep understanding of technology.
Exceptional communication skills across disciplines, roles and levels.
Minimum of 5 years of relevant professional experience as a Software Product Owner, Business Analyst or Business Architect, preferably in B2B software startups or enterprise solutions.
Previous experience in Agile and in working with cross-functional teams
Self-starter and fast learner
Fluent in English, German skills are a plus

What you could bring with you:


Insights into the real estate industry, document management, Data solutions or process management

What we offer you:


The opportunity to genuinely shape an exceptional product of one of - if not the leading PropTech in Europe
A competitive compensation, flexible working hours and a family-friendly work ethic
A great place to grow and to take over responsibility, professionally and personally with a personal education budget to spend on training, conferences and personal growth
Flat hierarchies, short and open communication flows and quick decision-making processes
A working environment that values individuals and embraces knowledge sharing
A highly motivated and talented team that likes to prepare lunch together but also loves to play ping-pong in a light-flooded office area
Free drinks and a fully equipped kitchen
Employee discounts for BVG, Urban Sports Club, LPG Biomarkt and more

So, what are you waiting for? We look forward to receiving your application (CV and cover letter)!

We’d also appreciate if you forward this to anyone you think might be interested. Thanks a bunch!

Being an equal opportunities employer, we at Architrave strive for a diverse, inclusive and healthy working environment. We invite all qualified humans to apply, regardless of ethnicity, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability or gender identity.

By clicking the “Apply for this Job” button you expressly make the following representations and warranties and give your consents as described below:

Architrave collects your personal data for the purposes of managing Architrave’s recruitment related activities. Consequently, Architrave may use your personal data in relation to the evaluation and selection of applicants including, for example, setting up and conducting interviews and tests, evaluating and assessing the results thereto and as is otherwise needed in the recruitment processes including the final recruitment.

Architrave does not disclose your personal data to unauthorized third parties. You agree to the fact that to the extent necessary your personal data may be transferred and/or disclosed to third parties acting on Architrave’s behalf, including also transfers to servers and databases outside the country where you provided Architrave with your personal data. Such transfers may include for example transfers and/or disclosures outside the European Economic Area and in the United States of America.

Find us on Glassdoor!

Keywords: Product Owner, B2B SaaS, Big Data, AI, crossfunctional teams, great office location in the heart of Berlin, family-friendly, diverse team, Product Owner",Berlin
544,p_c9e8f9d196c222e8,Berlin,data+analyst,Scrum Master (m/f/d),Publicis Emil,Berlin,NOT_FOUND,https://de.indeed.com/rc/clk?jk=c9e8f9d196c222e8&fccid=19c6bef68a8f7888&vjs=3,Vor mehr als 30 Tagen,"Company Description

About Publicis Emil
Headquartered in Berlin, Publicis Emil is a bespoke global agency within Publicis Groupe for Daimler (Mercedes-Benz, smart). We are on a single-minded mission to help accelerate their journey to become the world’s automotive digital champion.
To do this, we have drawn on the best talent from agencies across the Groupe: cutting-edge expertise and diverse skills as one integrated end-to-end agency to serve advertising and marketing, digital experience & services, data intelligence and analytics, CRM, web and social commerce as well as local dealer communications.
We work with data at the heart to give Daimler’s entire marketing organization the ability to make better and smarter decisions.
We put customer centricity at the heart of everything we do, using ‘living’ customer profiles and journeys to engage people for purchases and beyond.
We are agile, collaborative and interdisciplinary. As we establish new teams across borders, we will ensure our work culture continues to reflect the spirit and behaviors that convinced Daimler that we should be their transformation partner.
We are pioneering the agency model of the future, recognizing that our success will be as much about the digital transformation and growth of our client, as it will be about the development and fulfilment of our people.

Job Description

We are looking for an experienced and dedicated Scrum Master to join our Global Data team. The individual in this role would be responsible for overseeing one of our data teams and working under the agile methodology. We are seeking a candidate who has proven leadership skills, the ability to think problem-solve.
The Scrum Master will be working within the Publicis Emil Acceleration Team who are responsible for driving the future of the Transformation agenda for Daimler. Specifically the Scrum Master will be responsible for managing the ongoing delivery of the programme of work – that will demonstrate how, by investing in Martech and Data insight, the client is able to achieve both greater operational efficiency and increased level of engagements to drive a lower cost per acquisition. In delivering the programme of work the Scrum Master will be working with the full Daimler Martech stack – Saleforce Marketing Cloud, Salesforce DMP, Adobe Target and Adobe Engagement Manager as well as end-to-end digital communications – eCRM, Onsite, Display and Social and alongside Data Strategist and Scientists, Business Analysts and Consultants and channel subject matter experts.
Main Responsibilities
Act as a servant leader and moderator to your team
Facilitate Scrum Meetings and creating an inspiring atmosphere
Help building and refining the Product Backlog as a team sport
Shape team behavior through excellent management via agile methods
Take responsibility for impediment removal
Help build a safe and agile environment to enable high team performance
Help prioritize, optimize and enable value driven thinking
Document progress and communicate to upper management and stakeholders

Qualifications

Master’s degree in business, computer science or related field required
Scrum Master certification required
5-7 years’ experience in information technology (IT) project management required
Must possess leadership skills and experience
Must possess excellent interpersonal communication skills, both verbal and written
Must possess the ability to explain intricate and complicated concepts and ideas
Must possess the ability to work well with many different kind of people, departments, and divisions
Data standardisation, onboarding and cleansing
Working Experience of Salesforce systems (DMP and SFMC), Adobe systems (AEM, Analytics and Target)
Marcomms, particularly DMP driven activity in CRM, on-site and paid digital
Ability to quickly upskill and onboard new tools and systems
Global understanding of Data Connections/Data Process and the general Customer Journey
Fluent English
Additional Information

null",Berlin
545,p_e15d8c827a14120e,Berlin,data+analyst,Business Analytics Manager,GetYourGuide,Berlin,"4,3",https://de.indeed.com/rc/clk?jk=e15d8c827a14120e&fccid=cbaeb78b4e53898b&vjs=3,Vor mehr als 30 Tagen,"GetYourGuide is the place to book the best experiences in destinations across the globe. We are now looking for a full-time Business Analytics Manager at our Berlin office.

Reporting to the Director of Analytics, you will lead a team of analysts and work with operations and product managers to help make GetYourGuide the best place to book experiences in destinations across the globe. In this role, you'll not only lead a team, but also directly contribute to analytics projects. You and your team will analyze the organization's most complex business problems and deliver insights to drive important decisions at GetYourGuide.

Team Mission:
The Analytics team's mission is to enable the organization to take action based on data. We work on business problems across GetYourGuide -- including understanding customer experience, measuring marketing efficiency, and understanding our online marketplace. We take ownership of the entire analytics funnel from exploration through recommendations to impact measurement.

Responsibilities:

You will lead, inspire, and develop a team of data analysts
You will work with cross functional teams to turn ambiguous problems into clear business questions
You will prioritize analytics work among various stakeholders
You will define key metrics to evaluate the success of operations initiatives
You will design and implement experiments to evaluate the impact of new initiatives
You will build reports and dashboards to track the long-term success of products
You will analyze opportunities and problems to drive project prioritization and strategy
You will collaborate with data engineers to ensure and improve data availability, integrity, accuracy, and reliability

Requirements:

You have 5+ years of relevant experience interpreting data in analytics, data science or management consulting
You have at least 2 years of experience in people management
You have strong knowledge of SQL and experience with statistical packages (e.g. R, Python)
You have experience with data visualization and reporting tools (e.g. Looker, Jupyter Notebooks)
You have the ability to understand user behavior and meaning behind the numbers
You have a desire to work in an international environment, with minimal direction and with highly engaged individuals

Nice to have:

You have experience with big data tools (e.g. Spark, Hive) is a plus

We Offer:

Virtual stock options that make you an integral part of the company's growth and success
Breakfast, drinks, and fruit every day
Relocation assistance / a great team to help you with your move to Berlin
Be part of an international team from over 70 nationalities
An open, friendly, energetic work environment where every voice is heard
Regular learning opportunities via training sessions, conferences and our network of industry experts
Weekly all-hands meetings and monthly updates
And many, many more! ( https://recruiting.getyourguide.com/berlin-benefits )

Curious?

Please send in your CV and Cover Letter in English through the form below. We're committed to equal employment opportunity regardless of gender identity, ethnicity, race, sexual orientation, disability status, parental or marital status, or religion. The recruiter for this role is Stephen Rose ( https://www.linkedin.com/in/stephen-rose-2577b13a/ ).

We'd love to hear from you by emailing jobs@getyourguide.com and make sure you check out life at GetYourGuide on our blog ( http://inside.getyourguide.com/ ).",Berlin
546,p_7f6840684459c352,Berlin,data+analyst,"Senior Associate Business Development and M&A (m/f/x), Berlin, Munich or Vienna",Speedinvest GmbH,Berlin,NOT_FOUND,https://de.indeed.com/rc/clk?jk=7f6840684459c352&fccid=6fa5cbc87f52e4e1&vjs=3,Vor mehr als 30 Tagen,"Speedinvest is a European venture capital fund with €400M+ AUM and more than 40 investment professionals working from Berlin, London, Munich, Paris, Vienna and San Francisco. Employing a sector-focused investment structure, we fund innovative early-stage technology startups in the areas of Fintech, Digital Health, Consumer Tech, Network Effects, Deep Tech and Industrial Tech. Speedinvest actively deploys its global network and dedicated team of more than 20, in-house operational experts to support our 140+ portfolio companies, including with US market expansion.

Speedinvest has successfully invested in companies such as Bitmovin, Stateless, Hitbox, Sipwise, Tourradar, Wefox, Shpock and Wikifolio. Learn more: www.speedinvest.com


Be part of our international and diverse team of motivated, talented and results-focused colleagues who share a passion to drive impact and be a true partner to start-ups.

About the Position


As a Speedinvest Senior Analyst BD and M&A, you will support our Head of BD and M&A in researching & prospecting, new M&A or BD opportunities. You will support/take the lead in analytics, presentations, and communication of respective opportunities. You will use your excellent analytical and communication skills to play an active role in establishing a new business function within Speedinvest.

Your responsibility

Conduct research on potential M&A buyers and BD partners
Position start-ups and their products in a way to access new markets, enhance acquisition stories
Prepare presentations that position the business with potential acquiring targets
Help generate potential buyer list and take initiative to contact prospective mergers and acquisitions candidates to meet with corporate leadership and senior management of the startup
Work with senior members of the Speedinvest team to access potential strategic partners for BD and/or M&A projects
Help with data entry and -maintenance to create reliable portfolio management- and investment process
Create financial model analyses based on shared private and public information, inclusive of the prospective business’s company revenue, staff resources assessments, and general due diligence
Maintain healthy stakeholder relations during the period of an M&A deal from the first contact to the signed agreement

This is you


A Bachelor's and/or Master's degree holder in a business-related field (finance, accounting or economics preferred)
Work experience in a fast-paced environment (e.g. consulting, investment banking, M&A)
Work experience in a Startup or VC is a plus
Fluent in English
You are analytical and diligent, have strong interpersonal skills and an outgoing nature
Interest in the latest technological developments and working hands-on with startup
You are passionate about collaborating and communicating with internal and external
stakeholders

We offer

The chance to gain insights and work experience operationally in a Venture Capital Fund
Opportunity to work with an open-minded, passionate and international team
Flexible working hours and home office opportunities.

Speedinvest believes in equal opportunities for everyone and encourages diversity and inclusion. We want to encourage applicants with diverse backgrounds to apply to the Venture Capital world. We process all applications without regard to gender, nationality, race, color, religion, age, disability status, sexual orientation or marital status.

If you like being able to drive impact and enjoy working closely with start-ups, we look forward to receiving your application via job.lvpuk@speedinvestgmbh.recruitee.com.",10178 Berlin
547,pj_18db99831baa75f6,Berlin,data+analyst,Product Analyst - Personalized Marketing,Zalando SE,NOT_FOUND,"3,2",https://de.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ADl5gbPoHEwlCIPoer3Nv39ngWYxTyCz-Q5e5dOYq4vjbI6uwyqH1wBDp6IoPcBlXq1_HpRJGGtlk96FqwEVPcyWq7HzcYUSYmug8gizqcap2dT7VAFQovm2Zaii2vkUPH87-eotEZ9MOC2vgTJq9A6a_JTkyGNvbrP3DoRmjEGl9wMR8DnUkRKkqt_Ql2_sq6P0Wf7G7ahsUpm1hhkfWVBFYTGmoKQvIRejL3yhJDTqfv-sESUnk9-vG-YQmO2d8xZLt0Z1dQfeIjQbUv7QUhqqRyg4ES_5Hx8fo24mQGcLEm-de_ywRSM4U3XKbw63PxlHQRrc7W0I0CjdCp_VLfwgM7KwxH932jJX4OyTELprhc8uhkj7RGAmdjCj6lnUTIMn6DCqR2mmaraHW7ioPsZrTYYqIUUYc=&p=14&fvj=0&vjs=3,Vor mehr als 30 Tagen,"As a Product Specialist in Personalized Marketing, you will participate in the development of new features for our advertising products, which drive the growth of our business. Doing so, you will gain deep domain knowledge and become an expert.
You will have end-to-end ownership of data: define tracking requirements, analyse large datasets to provide actionable insights, A/B test and dive deep into the results of our performance marketing activities.
In addition, you will benefit from a network of Product Analysts, economists and data scientists who share similar challenges across the company, to learn and develop your skills.
WHERE YOUR EXPERTISE IS NEEDED
Develop in-depth analytical (user) understanding for what drives growth for Facebook marketing and how it can be improved
Challenge and contribute to product decisions based on your insights
Drive data mindset in the team, guide in terms of methodology, support and execute testing, and be a quality gatekeeper on data leading to product decisions, even ask to revise decisions that contradict the analytical insights
Give (analytical) evidence why we do certain things - from discovery to roll out.


WHAT WE’RE LOOKING FOR
BigQuery / SQL
R or Python combined to good mathematical and statistics foundations
Strong knowledge of A/B testing best practices and relevant technologies
Strong knowledge of e-commerce KPIs and how they can be defined


PERKS AT WORK
A workplace run on trust, empowerment and feedback; positive, inspiring working atmosphere
Competitive salary, employee share shop, 40% Zalando shopping discount, discounts from external partners, centrally located offices, public transport discounts, municipality services, great IT equipment, flexible working times, additional holidays and volunteering time off, free beverages and fruits, diverse sports and health offerings
Mentoring and personal development opportunities and an international team of experts
Relocation assistance for internationals, PME family service and parent & child rooms* (*available in select locations)
We celebrate diversity and are committed to building teams that represent a variety of backgrounds, perspectives and skills. All employment is decided on the basis of qualifications, merit and business need.
ABOUT ZALANDO
Zalando is Europe’s leading online platform for fashion, connecting customers, brands and partners across 17 markets. We drive digital solutions for fashion, logistics, advertising and research, bringing head-to-toe fashion to more than 23 million active customers through diverse skill-sets, interests and languages our teams choose to use.",Berlin
548,pj_d4c4ff57e0b4caa9,Berlin,data+analyst,Data Analyst Customer Experience (m|w|x),idealo internet GmbH,NOT_FOUND,"4,2",https://de.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CELDw7qjWVE-gukdvL7ia7w4fFCzsG2H5pRo0eSmOMD2C9apQiOuxHFn7spPUK_TpM3WMcnxVgauFP6OBiMNdOxTHGzIv3WtMBJ1YmIGh-x_MXcObyU9L9_WX-rDKHpo61gUSzDmw73dga1RDb47qvsVGg60rDKJ8ymGsCYFFF7-lZM81Ryf_Maw7-t8eJaZvm3x-7quOAM8Mo58uCinZ6ULea-VQSkqVOSbdDIv_8wjIN7mcA_8lqkrIeiEXPaWKkys7BSHe4vUUgP-gpSiu9IRdJbkuBbgpG7O-giM_JMNWV3udXfYS5y5rADhPYLqzoTG0su22tcCZ-yZdFDo2gfpTLdRTG4D-sjv0uQqq0cOnsb8HcHKdh54Ln2OwlEEpyzaxDDpXuuHM3mTMxUldCF_JEi4zJVyrVy7DqsFKudcDNxh_G08TTB5DIxE30Cb2FGBrjFHR2inY9RIPuFrGWTRjJmuMKwDVQSspaaFkpp1URFaFnQm6T9p80Y7_rxf2ttvhDJDFrRDFIFOCrD6O7VKkddaMiaFwq9-NBUadVKQ==&p=15&fvj=0&vjs=3,Vor mehr als 30 Tagen,"Als Teil unseres Teams kannst Du Dich auf Freiheit, ein internationales und inspirierendes Arbeitsumfeld freuen. Deine Ideen sind uns dabei besonders wichtig. Nicht nur unser Produktportfolio ist vielfältig, sondern auch die Menschen, die daran arbeiten. Wir wollen dich so, wie du bist! Dabei spielen Herkunft, Religion, Geschlecht, sexuelle Orientierung oder ein Schwerbehinderungsgrad keine Rolle.
Deine Aufgaben
Als Teil unseres Teams übernimmst Du die Verantwortung für das gesamte Customer Experience Reporting und die BI Roadmap. Um diese Themen zu übernehmen, arbeitest Du mit diversen Teams (z.B. Merchant Performance, Customer Trust, Customer Care und Payments) an strategisch relevanten Themen zusammen und treibst diese voran
Auf Basis relevanter Datensätze stellst Du die Optimierung unseres positiven Kauferlebnisses sicher und leitest ggf. Handlungsempfehlungen ab, um dieses zu verbessern
Die Optimierung des ganzheitlichen Kauferlebnisses unserer Kund*innen durch die Analyse relevanter Datensätze und die Ableitung / Empfehlung geeigneter Maßnahmen liegen in Deiner Hand
Du baust ein Data Analysis Framework und eine Customer - Centric Datenbank auf, mit der unsere Teams täglich arbeiten können und relevante KPI's für das operative Geschäft ablesen können
Außerdem kümmerst Du Dich um die Erstellung und Visualisierung neuer Reports, um Ausreißer schneller erkennen zu können und Maßnahmen effizienter abzuleiten
Du bist für den Aufbau einer Kund*innen CRM Logik / Systematik verantwortlich, die es uns ermöglichen soll , gezielter auf die Bedürfnisse unserer Kund*innen einzugehen und, insbesondere bei konkreten Problemfällen, schneller helfen zu können
Stellenanforderungen
Das bringst Du mit
Erfolgreich abgeschlossenes Studium in einem relevanten Fachgebiet sowie mehrjährige Erfahrungen in Customer Centric Attribution und -Analytics
Du verstehst die Stärken und Schwächen diverser Messansätze und mathematischer Modelle im Kern und kannst diese entsprechend als Entscheidungsgrundlage berücksichtigen
Sehr starke Zahlenaffinität, hervorragende analytische Fähigkeiten sowie ein guter Überblick über aktuelle Entwicklungen in den Bereichen Data Management und Data Science gehören zu Deinem Repertoire
Datenkonsistenz, (statistisch) valide Testaufbauten und Messansätze, die bereits in der Kampagnengestaltung berücksichtigt werden, sind Dir äußerst wichtig
Du bist Spezialist*in in SQL, Tableau und MS Excel - auch neue Technologien reizen Dich
Idealerweise kennst Du den E-Commerce Markt und kennst die Bedürfnisse von Shops
Bei idealo erwartet Dich
Die Möglichkeit der Weiterbildung für Deine individuelle Karriere
Die Bereitstellung der Arbeitsgeräte, die Du benötigst, um Höchstleistungen zu bringen
Der Freiraum, selbst zu bestimmen, wie Dein Tag aussehen soll und viel Eigenverantwortung
Onboarding Programm inklusive Welcome Day, Schulungen und individueller Einarbeitung
Die Chance, gemeinsam an unseren Zielen zu arbeiten und immer wieder Neues zu schaffen
800 motivierte Kolleg*innen, Kitaplätze & ein cooler Büro-Loft Komplex in Berlin-Kreuzberg
Über idealo

idealo ist eine Erfolgsgeschichte aus Berlin: Im Jahr 2000 sind wir mit der Mission gestartet, unseren Nutzer*innen zu helfen, richtige Kaufentscheidungen zu treffen. Im Herzen Berlins arbeiten über 800 Mitarbeiter aus 40 Nationen an der Zukunft des Online-Shopping. Wir konzentrieren uns auf agiles und eigenverantwortliches Arbeiten, Nachhaltigkeit und ein gesundes Verhältnis von Arbeit und Privatleben. Diese Werte sind fest in unserer Unternehmenskultur verankert und tragender Bestandteil unserer Unternehmensphilosophie.",Berlin
